"cond_open","cond_close","trail_range","profit","deals"
0.1,0.9,0.2,"-1.94",57
0.1,0.9,0.3,"-9.81",50
0.1,0.9,0.4,"294.82",94
0.1,0.9,0.5,"135.77",80
0.1,0.9,0.6,"-8.92",80
0.1,0.9,0.7,"-59.80",44
0.1,0.9,0.8,"-26.37",72
0.1,0.9,0.9,"8.72",61
0.1,0.9,1,"61.78",77
0.1,1,0.1,"363.26",97
0.1,1,0.2,"-8.28",51
0.1,1,0.3,"-2.59",89
0.1,1,0.4,"186.65",80
0.1,1,0.5,"282.87",103
0.1,1,0.6,"35.96",73
0.1,1,0.7,"1.51",51
0.1,1,0.8,"-20.37",65
0.1,1,0.9,"22.02",58
0.1,1,1,"43.47",62
0.1,1.1,0.1,"-19.86",47
0.1,1.1,0.2,"20.25",50
0.1,1.1,0.3,"123.64",92
0.1,1.1,0.4,"281.44",85
0.1,1.1,0.5,"148.50",83
0.1,1.1,0.6,"-3.60",49
0.1,1.1,0.7,"58.51",79
0.1,1.1,0.8,"24.87",56
0.1,1.1,0.9,"50.70",64
0.1,1.1,1,"121.63",62
0.1,1.2,0.1,"-1.97",49
0.1,1.2,0.2,"19.80",56
0.1,1.2,0.3,"546.75",100
0.1,1.2,0.4,"159.08",96
0.1,1.2,0.5,"118.36",70
0.1,1.2,0.6,"-17.32",47
0.1,1.2,0.7,"42.23",67
0.1,1.2,0.8,"44.69",62
0.1,1.2,0.9,"-0.02",63
0.1,1.2,1,"4.41",60
0.1,1.3,0.1,"-11.76",50
0.1,1.3,0.2,"300.65",111
0.1,1.3,0.3,"421.04",92
0.1,1.3,0.4,"331.31",87
0.1,1.3,0.5,"-53.77",35
0.1,1.3,0.6,"15.05",61
0.1,1.3,0.7,"-3.87",55
0.1,1.3,0.8,"10.58",56
0.1,1.3,0.9,"62.68",64
0.1,1.3,1,"-1.38",53
0.1,1.4,0.1,"280.07",84
0.1,1.4,0.2,"201.96",92
0.1,1.4,0.3,"417.96",81
0.1,1.4,0.4,"152.16",74
0.1,1.4,0.5,"-72.27",34
0.1,1.4,0.6,"249.30",73
0.1,1.4,0.7,"-1.59",53
0.1,1.4,0.8,"140.53",67
0.1,1.4,0.9,"80.58",59
0.1,1.4,1,"36.85",57
0.1,1.5,0.1,"320.27",82
0.1,1.5,0.2,"20.60",52
0.1,1.5,0.3,"78.90",68
0.1,1.5,0.4,"205.28",69
0.1,1.5,0.5,"-46.94",52
0.1,1.5,0.6,"32.33",60
0.1,1.5,0.7,"-33.10",57
0.1,1.5,0.8,"30.75",57
0.1,1.5,0.9,"-18.32",53
0.1,1.5,1,"26.67",55
0.1,1.6,0.1,"185.11",70
0.1,1.6,0.2,"53.75",62
0.1,1.6,0.3,"22.90",54
0.1,1.6,0.4,"-23.97",43
0.1,1.6,0.5,"-31.17",53
0.1,1.6,0.6,"-26.53",59
0.1,1.6,0.7,"42.23",59
0.1,1.6,0.8,"95.37",53
0.1,1.6,0.9,"85.91",55
0.1,1.6,1,"120.87",62
0.1,1.7,0.1,"169.51",78
0.1,1.7,0.2,"34.55",66
0.1,1.7,0.3,"-30.69",40
0.1,1.7,0.4,"38.45",44
0.1,1.7,0.5,"-58.19",35
0.1,1.7,0.6,"-20.93",46
0.1,1.7,0.7,"123.55",55
0.1,1.7,0.8,"46.60",50
0.1,1.7,0.9,"74.03",55
0.1,1.7,1,"39.54",51
0.1,1.8,0.1,"-7.77",60
0.1,1.8,0.2,"-38.77",36
0.1,1.8,0.3,"168.19",61
0.1,1.8,0.4,"476.58",81
0.1,1.8,0.5,"-58.58",32
0.1,1.8,0.6,"-73.10",31
0.1,1.8,0.7,"98.30",59
0.1,1.8,0.8,"77.52",60
0.1,1.8,0.9,"92.63",60
0.1,1.8,1,"14.51",41
0.1,1.9,0.1,"7.03",59
0.1,1.9,0.2,"11.87",48
0.1,1.9,0.3,"231.77",60
0.1,1.9,0.4,"399.51",68
0.1,1.9,0.5,"190.84",63
0.1,1.9,0.6,"-45.47",51
0.1,1.9,0.7,"18.74",53
0.1,1.9,0.8,"50.82",52
0.1,1.9,0.9,"21.56",41
0.1,1.9,1,"2.49",38
0.1,2,0.1,"38.75",46
0.1,2,0.2,"53.49",63
0.1,2,0.3,"131.14",55
0.1,2,0.4,"-5.63",51
0.1,2,0.5,"-9.10",48
0.1,2,0.6,"60.57",46
0.1,2,0.7,"-14.14",36
0.1,2,0.8,"182.52",59
0.1,2,0.9,"-5.48",39
0.1,2,1,"-36.73",44
0.2,0.1,0.1,"0.20",138
0.2,0.1,0.2,"4.17",121
0.2,0.1,0.3,"-31.92",85
0.2,0.1,0.4,"11.82",109
0.2,0.1,0.5,"-34.70",70
0.2,0.1,0.6,"32.35",79
0.2,0.1,0.7,"111.28",88
0.2,0.1,0.8,"138.41",101
0.2,0.1,0.9,"33.62",89
0.2,0.1,1,"-47.70",49
0.2,0.2,0.1,"-1.58",102
0.2,0.2,0.2,"12.47",131
0.2,0.2,0.3,"104.50",126
0.2,0.2,0.4,"226.44",125
0.2,0.2,0.5,"-6.00",73
0.2,0.2,0.6,"79.88",96
0.2,0.2,0.7,"29.79",85
0.2,0.2,0.8,"110.21",107
0.2,0.2,0.9,"104.12",83
0.2,0.2,1,"-42.78",57
0.2,0.3,0.1,"3.80",108
0.2,0.3,0.2,"78.26",135
0.2,0.3,0.3,"63.41",133
0.2,0.3,0.4,"279.40",115
0.2,0.3,0.5,"-32.11",65
0.2,0.3,0.6,"72.59",91
0.2,0.3,0.7,"96.47",90
0.2,0.3,0.8,"24.85",72
0.2,0.3,0.9,"110.86",92
0.2,0.3,1,"-37.55",48
0.2,0.4,0.1,"209.22",145
0.2,0.4,0.2,"82.32",143
0.2,0.4,0.3,"175.78",92
0.2,0.4,0.4,"247.90",99
0.2,0.4,0.5,"4.36",69
0.2,0.4,0.6,"26.15",82
0.2,0.4,0.7,"70.15",80
0.2,0.4,0.8,"20.92",68
0.2,0.4,0.9,"33.02",63
0.2,0.4,1,"-41.93",54
0.2,0.5,0.1,"331.23",141
0.2,0.5,0.2,"49.37",98
0.2,0.5,0.3,"221.77",117
0.2,0.5,0.4,"300.54",123
0.2,0.5,0.5,"31.77",62
0.2,0.5,0.6,"29.80",79
0.2,0.5,0.7,"72.86",77
0.2,0.5,0.8,"-13.62",79
0.2,0.5,0.9,"-4.09",69
0.2,0.5,1,"-50.64",44
0.2,0.6,0.1,"92.28",117
0.2,0.6,0.2,"30.71",72
0.2,0.6,0.3,"139.26",91
0.2,0.6,0.4,"-53.26",51
0.2,0.6,0.5,"61.47",94
0.2,0.6,0.6,"-19.29",76
0.2,0.6,0.7,"58.92",72
0.2,0.6,0.8,"-31.78",67
0.2,0.6,0.9,"16.90",81
0.2,0.6,1,"-38.64",49
0.2,0.7,0.1,"76.39",107
0.2,0.7,0.2,"161.51",125
0.2,0.7,0.3,"20.60",71
0.2,0.7,0.4,"41.10",71
0.2,0.7,0.5,"343.82",114
0.2,0.7,0.6,"17.52",70
0.2,0.7,0.7,"47.80",67
0.2,0.7,0.8,"-28.87",72
0.2,0.7,0.9,"9.72",70
0.2,0.7,1,"-50.50",42
0.2,0.8,0.1,"239.59",96
0.2,0.8,0.2,"183.75",129
0.2,0.8,0.3,"148.00",88
0.2,0.8,0.4,"36.46",78
0.2,0.8,0.5,"3.67",70
0.2,0.8,0.6,"12.28",72
0.2,0.8,0.7,"21.28",72
0.2,0.8,0.8,"-28.83",67
0.2,0.8,0.9,"10.31",69
0.2,0.8,1,"-36.89",67
0.2,0.9,0.1,"93.97",95
0.2,0.9,0.2,"299.29",94
0.2,0.9,0.3,"289.37",82
0.2,0.9,0.4,"250.78",84
0.2,0.9,0.5,"32.15",93
0.2,0.9,0.6,"18.16",69
0.2,0.9,0.7,"28.08",71
0.2,0.9,0.8,"-34.65",70
0.2,0.9,0.9,"26.32",68
0.2,0.9,1,"31.75",60
0.2,1,0.1,"121.35",97
0.2,1,0.2,"-14.37",66
0.2,1,0.3,"-55.25",54
0.2,1,0.4,"153.38",86
0.2,1,0.5,"21.45",83
0.2,1,0.6,"18.83",69
0.2,1,0.7,"98.02",69
0.2,1,0.8,"-5.79",72
0.2,1,0.9,"63.68",65
0.2,1,1,"5.45",53
0.2,1.1,0.1,"22.90",74
0.2,1.1,0.2,"1.45",70
0.2,1.1,0.3,"-63.74",49
0.2,1.1,0.4,"159.27",84
0.2,1.1,0.5,"11.76",78
0.2,1.1,0.6,"-5.35",66
0.2,1.1,0.7,"37.05",64
0.2,1.1,0.8,"113.90",74
0.2,1.1,0.9,"74.68",66
0.2,1.1,1,"70.98",75
0.2,1.2,0.1,"-26.44",49
0.2,1.2,0.2,"-21.37",57
0.2,1.2,0.3,"6.27",83
0.2,1.2,0.4,"100.34",100
0.2,1.2,0.5,"17.41",84
0.2,1.2,0.6,"-51.56",55
0.2,1.2,0.7,"64.49",67
0.2,1.2,0.8,"26.82",62
0.2,1.2,0.9,"74.78",64
0.2,1.2,1,"10.33",66
0.2,1.3,0.1,"-10.64",71
0.2,1.3,0.2,"43.89",102
0.2,1.3,0.3,"132.05",89
0.2,1.3,0.4,"179.90",76
0.2,1.3,0.5,"-61.87",35
0.2,1.3,0.6,"-42.09",66
0.2,1.3,0.7,"72.41",59
0.2,1.3,0.8,"31.32",57
0.2,1.3,0.9,"-11.36",50
0.2,1.3,1,"-22.34",58
0.2,1.4,0.1,"-24.06",79
0.2,1.4,0.2,"49.20",76
0.2,1.4,0.3,"64.06",91
0.2,1.4,0.4,"41.44",64
0.2,1.4,0.5,"-19.69",52
0.2,1.4,0.6,"34.00",74
0.2,1.4,0.7,"47.65",55
0.2,1.4,0.8,"-9.50",51
0.2,1.4,0.9,"108.25",62
0.2,1.4,1,"-19.06",42
0.2,1.5,0.1,"351.82",83
0.2,1.5,0.2,"209.45",96
0.2,1.5,0.3,"81.16",80
0.2,1.5,0.4,"172.44",70
0.2,1.5,0.5,"-31.57",43
0.2,1.5,0.6,"44.73",76
0.2,1.5,0.7,"-13.77",60
0.2,1.5,0.8,"183.55",62
0.2,1.5,0.9,"-36.73",51
0.2,1.5,1,"-30.01",39
0.2,1.6,0.1,"225.86",74
0.2,1.6,0.2,"177.62",90
0.2,1.6,0.3,"-64.03",53
0.2,1.6,0.4,"-37.81",51
0.2,1.6,0.5,"-25.75",42
0.2,1.6,0.6,"96.54",82
0.2,1.6,0.7,"76.24",66
0.2,1.6,0.8,"117.32",55
0.2,1.6,0.9,"88.66",52
0.2,1.6,1,"123.72",63
0.2,1.7,0.1,"303.45",89
0.2,1.7,0.2,"186.11",88
0.2,1.7,0.3,"-34.74",43
0.2,1.7,0.4,"29.22",40
0.2,1.7,0.5,"-25.70",39
0.2,1.7,0.6,"-48.88",37
0.2,1.7,0.7,"115.27",60
0.2,1.7,0.8,"73.99",53
0.2,1.7,0.9,"25.03",50
0.2,1.7,1,"67.09",54
0.2,1.8,0.1,"164.29",64
0.2,1.8,0.2,"24.57",69
0.2,1.8,0.3,"70.45",52
0.2,1.8,0.4,"292.61",64
0.2,1.8,0.5,"119.04",54
0.2,1.8,0.6,"-72.80",35
0.2,1.8,0.7,"107.06",57
0.2,1.8,0.8,"9.32",52
0.2,1.8,0.9,"104.75",61
0.2,1.8,1,"-28.45",33
0.2,1.9,0.1,"-28.69",62
0.2,1.9,0.2,"-41.55",58
0.2,1.9,0.3,"89.12",51
0.2,1.9,0.4,"88.32",66
0.2,1.9,0.5,"20.27",59
0.2,1.9,0.6,"-53.03",32
0.2,1.9,0.7,"31.05",57
0.2,1.9,0.8,"116.79",57
0.2,1.9,0.9,"-34.60",33
0.2,1.9,1,"-41.54",31
0.2,2,0.1,"18.24",67
0.2,2,0.2,"-40.25",58
0.2,2,0.3,"47.76",52
0.2,2,0.4,"79.59",58
0.2,2,0.5,"-21.72",43
0.2,2,0.6,"17.77",47
0.2,2,0.7,"-22.47",40
0.2,2,0.8,"-34.74",39
0.2,2,0.9,"-41.21",43
0.2,2,1,"-16.86",46
